nombre,ruc,direccion,telefono,_class
Proveedor 261,896231582,"Carrera 83 # 79-31, Cali",302434950,com.ShopMaster.Model.Proveedor
Proveedor 262,899314200,"Carrera 21 # 93-25, Cali",307440426,com.ShopMaster.Model.Proveedor
Proveedor 263,898940061,"Carrera 44 # 74-30, Bogotá",304146362,com.ShopMaster.Model.Proveedor
Proveedor 264,894038727,"Carrera 5 # 9-30, Bogotá",303269888,com.ShopMaster.Model.Proveedor
Proveedor 265,896210603,"Carrera 49 # 85-95, Bogotá",315830236,com.ShopMaster.Model.Proveedor
Proveedor 266,894303956,"Carrera 25 # 96-69, Cartagena",313340422,com.ShopMaster.Model.Proveedor
Proveedor 267,894699627,"Carrera 58 # 15-2, Bogotá",317655150,com.ShopMaster.Model.Proveedor
Proveedor 268,892432614,"Carrera 85 # 27-37, Cali",302353776,com.ShopMaster.Model.Proveedor
Proveedor 269,892445619,"Carrera 58 # 84-84, Bogotá",316879943,com.ShopMaster.Model.Proveedor
Proveedor 270,891979727,"Carrera 63 # 25-64, Medellín",319055385,com.ShopMaster.Model.Proveedor
Proveedor 271,896757522,"Carrera 47 # 50-37, Cali",302987599,com.ShopMaster.Model.Proveedor
Proveedor 272,899999940,"Carrera 11 # 14-27, Cartagena",317305008,com.ShopMaster.Model.Proveedor
Proveedor 273,893618830,"Carrera 13 # 83-47, Cali",304041493,com.ShopMaster.Model.Proveedor
Proveedor 274,898147580,"Carrera 71 # 22-78, Bogotá",312394706,com.ShopMaster.Model.Proveedor
Proveedor 275,897495373,"Carrera 66 # 40-65, Cali",313081874,com.ShopMaster.Model.Proveedor
Proveedor 276,895527399,"Carrera 49 # 39-12, Medellín",308265441,com.ShopMaster.Model.Proveedor
Proveedor 277,891539924,"Carrera 52 # 74-100, Bogotá",316492423,com.ShopMaster.Model.Proveedor
Proveedor 278,896301127,"Carrera 52 # 98-47, Bogotá",312416453,com.ShopMaster.Model.Proveedor
Proveedor 279,895968281,"Carrera 79 # 17-88, Cali",313392821,com.ShopMaster.Model.Proveedor
Proveedor 280,895367401,"Carrera 32 # 47-48, Cali",306923634,com.ShopMaster.Model.Proveedor
Proveedor 281,897540908,"Carrera 89 # 90-95, Barranquilla",311085943,com.ShopMaster.Model.Proveedor
Proveedor 282,895448138,"Carrera 87 # 25-6, Bogotá",302628418,com.ShopMaster.Model.Proveedor
Proveedor 283,897155530,"Carrera 46 # 32-9, Cali",306723259,com.ShopMaster.Model.Proveedor
Proveedor 284,896089643,"Carrera 1 # 71-14, Bogotá",305092297,com.ShopMaster.Model.Proveedor
Proveedor 285,897843178,"Carrera 58 # 69-77, Cartagena",303413118,com.ShopMaster.Model.Proveedor
Proveedor 286,895365942,"Carrera 89 # 40-42, Bogotá",304686180,com.ShopMaster.Model.Proveedor
Proveedor 287,892875449,"Carrera 24 # 87-81, Cartagena",313451480,com.ShopMaster.Model.Proveedor
Proveedor 288,897765384,"Carrera 72 # 44-82, Bogotá",318723853,com.ShopMaster.Model.Proveedor
Proveedor 289,892926854,"Carrera 88 # 58-81, Bogotá",308556464,com.ShopMaster.Model.Proveedor
Proveedor 290,899070627,"Carrera 2 # 32-61, Bogotá",305386264,com.ShopMaster.Model.Proveedor
Proveedor 291,898315854,"Carrera 27 # 34-57, Cali",305233270,com.ShopMaster.Model.Proveedor
Proveedor 292,894482497,"Carrera 100 # 12-60, Cartagena",313520555,com.ShopMaster.Model.Proveedor
Proveedor 293,897940124,"Carrera 19 # 26-15, Bogotá",318681869,com.ShopMaster.Model.Proveedor
Proveedor 294,892279903,"Carrera 95 # 76-44, Cali",313146599,com.ShopMaster.Model.Proveedor
Proveedor 295,899721890,"Carrera 48 # 98-36, Barranquilla",317456273,com.ShopMaster.Model.Proveedor
Proveedor 296,899881313,"Carrera 47 # 42-38, Medellín",309376254,com.ShopMaster.Model.Proveedor
Proveedor 297,893409145,"Carrera 45 # 17-60, Barranquilla",302672742,com.ShopMaster.Model.Proveedor
Proveedor 298,894412308,"Carrera 25 # 46-24, Bogotá",312662203,com.ShopMaster.Model.Proveedor
Proveedor 299,891632453,"Carrera 13 # 66-100, Bogotá",301179525,com.ShopMaster.Model.Proveedor
Proveedor 300,891960600,"Carrera 81 # 49-70, Barranquilla",319853804,com.ShopMaster.Model.Proveedor
Proveedor 301,899536491,"Carrera 8 # 86-82, Cartagena",316747775,com.ShopMaster.Model.Proveedor
Proveedor 302,899724837,"Carrera 28 # 63-23, Cali",315464760,com.ShopMaster.Model.Proveedor
Proveedor 303,895391009,"Carrera 34 # 7-41, Medellín",308944710,com.ShopMaster.Model.Proveedor
Proveedor 304,894118747,"Carrera 43 # 10-12, Medellín",311460126,com.ShopMaster.Model.Proveedor
Proveedor 305,897146365,"Carrera 32 # 27-76, Medellín",312709315,com.ShopMaster.Model.Proveedor
Proveedor 306,894708388,"Carrera 4 # 62-29, Bogotá",317401738,com.ShopMaster.Model.Proveedor
Proveedor 307,893307160,"Carrera 21 # 58-28, Bogotá",301020749,com.ShopMaster.Model.Proveedor
Proveedor 308,899548481,"Carrera 99 # 98-89, Bogotá",317839996,com.ShopMaster.Model.Proveedor
Proveedor 309,894559671,"Carrera 85 # 30-87, Cartagena",317931540,com.ShopMaster.Model.Proveedor
Proveedor 310,898191100,"Carrera 12 # 91-34, Cali",309862606,com.ShopMaster.Model.Proveedor
Proveedor 311,891851287,"Carrera 7 # 25-87, Bogotá",317752063,com.ShopMaster.Model.Proveedor
Proveedor 312,891065361,"Carrera 86 # 41-83, Medellín",314639698,com.ShopMaster.Model.Proveedor
Proveedor 313,899656474,"Carrera 47 # 11-21, Cali",311977912,com.ShopMaster.Model.Proveedor
Proveedor 314,899469896,"Carrera 66 # 52-91, Bogotá",301247635,com.ShopMaster.Model.Proveedor
Proveedor 315,898689064,"Carrera 63 # 27-95, Medellín",319453936,com.ShopMaster.Model.Proveedor
Proveedor 316,891001311,"Carrera 34 # 70-44, Cali",305880627,com.ShopMaster.Model.Proveedor
Proveedor 317,897790604,"Carrera 49 # 68-22, Cartagena",312972327,com.ShopMaster.Model.Proveedor
Proveedor 318,891041371,"Carrera 33 # 71-94, Bogotá",301331900,com.ShopMaster.Model.Proveedor
Proveedor 319,893842994,"Carrera 94 # 10-58, Barranquilla",319590874,com.ShopMaster.Model.Proveedor
Proveedor 320,891850792,"Carrera 63 # 1-47, Cartagena",309837284,com.ShopMaster.Model.Proveedor
Proveedor 321,895416427,"Carrera 8 # 7-29, Cartagena",319831279,com.ShopMaster.Model.Proveedor
Proveedor 322,896444164,"Carrera 56 # 20-32, Bogotá",306802499,com.ShopMaster.Model.Proveedor
Proveedor 323,895031844,"Carrera 34 # 86-80, Cartagena",316999854,com.ShopMaster.Model.Proveedor
Proveedor 324,893734755,"Carrera 8 # 1-1, Bogotá",304829743,com.ShopMaster.Model.Proveedor
Proveedor 325,891771632,"Carrera 100 # 85-50, Barranquilla",303540566,com.ShopMaster.Model.Proveedor
Proveedor 326,895150326,"Carrera 53 # 4-63, Medellín",314706737,com.ShopMaster.Model.Proveedor
Proveedor 327,898260242,"Carrera 82 # 94-67, Cali",312859473,com.ShopMaster.Model.Proveedor
Proveedor 328,892144151,"Carrera 88 # 33-66, Cali",319598802,com.ShopMaster.Model.Proveedor
Proveedor 329,894893352,"Carrera 64 # 86-68, Cali",301452013,com.ShopMaster.Model.Proveedor
Proveedor 330,895069256,"Carrera 71 # 30-91, Medellín",316828023,com.ShopMaster.Model.Proveedor
Proveedor 331,896512363,"Carrera 12 # 13-95, Cartagena",308368108,com.ShopMaster.Model.Proveedor
Proveedor 332,894452953,"Carrera 72 # 27-72, Cartagena",315693712,com.ShopMaster.Model.Proveedor
Proveedor 333,895274083,"Carrera 7 # 67-37, Cartagena",302335785,com.ShopMaster.Model.Proveedor
Proveedor 334,894298106,"Carrera 89 # 24-45, Barranquilla",311828785,com.ShopMaster.Model.Proveedor
Proveedor 335,893238574,"Carrera 10 # 42-31, Cali",315713809,com.ShopMaster.Model.Proveedor
Proveedor 336,895118982,"Carrera 66 # 9-94, Medellín",303877486,com.ShopMaster.Model.Proveedor
Proveedor 337,899230662,"Carrera 7 # 31-16, Medellín",302346275,com.ShopMaster.Model.Proveedor
Proveedor 338,892432821,"Carrera 12 # 52-54, Bogotá",315337326,com.ShopMaster.Model.Proveedor
Proveedor 339,899374632,"Carrera 34 # 56-12, Cartagena",309524197,com.ShopMaster.Model.Proveedor
Proveedor 340,898552953,"Carrera 39 # 23-30, Cartagena",301884342,com.ShopMaster.Model.Proveedor
Proveedor 341,892299122,"Carrera 99 # 82-40, Cartagena",315562840,com.ShopMaster.Model.Proveedor
Proveedor 342,893523909,"Carrera 85 # 98-23, Barranquilla",318295178,com.ShopMaster.Model.Proveedor
Proveedor 343,899967697,"Carrera 33 # 12-29, Barranquilla",311446026,com.ShopMaster.Model.Proveedor
Proveedor 344,899831865,"Carrera 25 # 92-98, Cartagena",319483109,com.ShopMaster.Model.Proveedor
Proveedor 345,896439853,"Carrera 1 # 39-43, Barranquilla",305407738,com.ShopMaster.Model.Proveedor
Proveedor 346,899176720,"Carrera 17 # 76-33, Medellín",319761766,com.ShopMaster.Model.Proveedor
Proveedor 347,896421074,"Carrera 21 # 53-40, Cali",306766204,com.ShopMaster.Model.Proveedor
Proveedor 348,896110607,"Carrera 76 # 11-18, Medellín",314945875,com.ShopMaster.Model.Proveedor
Proveedor 349,896704351,"Carrera 21 # 31-62, Cartagena",303503300,com.ShopMaster.Model.Proveedor
Proveedor 350,898889579,"Carrera 79 # 71-12, Medellín",319486508,com.ShopMaster.Model.Proveedor
Proveedor 351,899001734,"Carrera 8 # 30-37, Barranquilla",306212933,com.ShopMaster.Model.Proveedor
Proveedor 352,895590613,"Carrera 22 # 68-36, Medellín",315593740,com.ShopMaster.Model.Proveedor
Proveedor 353,897293001,"Carrera 93 # 26-57, Cartagena",304670604,com.ShopMaster.Model.Proveedor
Proveedor 354,892059291,"Carrera 23 # 80-46, Bogotá",303138493,com.ShopMaster.Model.Proveedor
Proveedor 355,891168359,"Carrera 78 # 44-7, Cali",318099318,com.ShopMaster.Model.Proveedor
Proveedor 356,896530937,"Carrera 56 # 27-8, Cartagena",319391476,com.ShopMaster.Model.Proveedor
Proveedor 357,892393414,"Carrera 56 # 56-51, Medellín",301378167,com.ShopMaster.Model.Proveedor
Proveedor 358,895660546,"Carrera 43 # 30-14, Bogotá",308378516,com.ShopMaster.Model.Proveedor
Proveedor 359,892387565,"Carrera 37 # 50-1, Barranquilla",307980745,com.ShopMaster.Model.Proveedor
Proveedor 360,896544068,"Carrera 40 # 64-19, Bogotá",306736491,com.ShopMaster.Model.Proveedor
Proveedor 361,898459178,"Carrera 19 # 12-34, Medellín",315330535,com.ShopMaster.Model.Proveedor
Proveedor 362,898631232,"Carrera 63 # 24-81, Cali",313785338,com.ShopMaster.Model.Proveedor
Proveedor 363,893647069,"Carrera 41 # 71-56, Cali",313422282,com.ShopMaster.Model.Proveedor
Proveedor 364,892956286,"Carrera 9 # 22-56, Barranquilla",307651252,com.ShopMaster.Model.Proveedor
Proveedor 365,891646121,"Carrera 75 # 89-98, Medellín",302639686,com.ShopMaster.Model.Proveedor
Proveedor 366,896405307,"Carrera 82 # 63-51, Barranquilla",301964164,com.ShopMaster.Model.Proveedor
Proveedor 367,891063964,"Carrera 1 # 76-20, Medellín",318500398,com.ShopMaster.Model.Proveedor
Proveedor 368,896706732,"Carrera 91 # 31-41, Medellín",312261806,com.ShopMaster.Model.Proveedor
Proveedor 369,896273822,"Carrera 6 # 85-72, Bogotá",313999828,com.ShopMaster.Model.Proveedor
Proveedor 370,894332520,"Carrera 93 # 21-31, Cali",307839036,com.ShopMaster.Model.Proveedor
Proveedor 371,896104057,"Carrera 43 # 14-36, Bogotá",302778220,com.ShopMaster.Model.Proveedor
Proveedor 372,894953989,"Carrera 1 # 69-73, Barranquilla",302467603,com.ShopMaster.Model.Proveedor
Proveedor 373,898817239,"Carrera 16 # 87-54, Medellín",312591200,com.ShopMaster.Model.Proveedor
Proveedor 374,898403746,"Carrera 56 # 92-85, Barranquilla",311804898,com.ShopMaster.Model.Proveedor
Proveedor 375,899731063,"Carrera 6 # 18-66, Medellín",305286129,com.ShopMaster.Model.Proveedor
Proveedor 376,895107607,"Carrera 85 # 45-53, Cali",319300017,com.ShopMaster.Model.Proveedor
Proveedor 377,899718861,"Carrera 98 # 66-89, Barranquilla",304068729,com.ShopMaster.Model.Proveedor
Proveedor 378,896532397,"Carrera 52 # 61-81, Cartagena",319933053,com.ShopMaster.Model.Proveedor
Proveedor 379,898981878,"Carrera 29 # 8-2, Barranquilla",319289740,com.ShopMaster.Model.Proveedor
Proveedor 380,894194853,"Carrera 35 # 22-6, Cartagena",302739585,com.ShopMaster.Model.Proveedor
Proveedor 381,898484237,"Carrera 23 # 100-63, Medellín",313942342,com.ShopMaster.Model.Proveedor
Proveedor 382,898202986,"Carrera 78 # 25-1, Barranquilla",312622018,com.ShopMaster.Model.Proveedor
Proveedor 383,898848612,"Carrera 24 # 75-25, Bogotá",315275892,com.ShopMaster.Model.Proveedor
Proveedor 384,898246933,"Carrera 5 # 21-86, Barranquilla",316939455,com.ShopMaster.Model.Proveedor
Proveedor 385,893472421,"Carrera 86 # 71-23, Cali",313359778,com.ShopMaster.Model.Proveedor
Proveedor 386,899027409,"Carrera 60 # 67-52, Bogotá",314234974,com.ShopMaster.Model.Proveedor
Proveedor 387,898990736,"Carrera 94 # 13-82, Cali",306717447,com.ShopMaster.Model.Proveedor
Proveedor 388,898332702,"Carrera 97 # 68-18, Bogotá",306145794,com.ShopMaster.Model.Proveedor
Proveedor 389,898120876,"Carrera 98 # 63-63, Bogotá",304211886,com.ShopMaster.Model.Proveedor
Proveedor 390,893634926,"Carrera 15 # 22-98, Medellín",307599979,com.ShopMaster.Model.Proveedor
Proveedor 391,894254370,"Carrera 85 # 40-39, Cali",314208621,com.ShopMaster.Model.Proveedor
Proveedor 392,898080507,"Carrera 52 # 72-17, Barranquilla",308464799,com.ShopMaster.Model.Proveedor
Proveedor 393,898289034,"Carrera 38 # 78-53, Bogotá",319420004,com.ShopMaster.Model.Proveedor
Proveedor 394,895996380,"Carrera 92 # 58-17, Medellín",302243174,com.ShopMaster.Model.Proveedor
Proveedor 395,896990064,"Carrera 56 # 79-65, Bogotá",318442045,com.ShopMaster.Model.Proveedor
Proveedor 396,896290158,"Carrera 76 # 8-10, Bogotá",301315795,com.ShopMaster.Model.Proveedor
Proveedor 397,899173713,"Carrera 93 # 10-22, Cartagena",314384576,com.ShopMaster.Model.Proveedor
Proveedor 398,893785640,"Carrera 68 # 46-37, Medellín",319135672,com.ShopMaster.Model.Proveedor
Proveedor 399,893649673,"Carrera 25 # 18-67, Cartagena",313158869,com.ShopMaster.Model.Proveedor
Proveedor 400,891298393,"Carrera 85 # 30-1, Medellín",315669256,com.ShopMaster.Model.Proveedor
Proveedor 401,892882293,"Carrera 1 # 32-69, Barranquilla",315702613,com.ShopMaster.Model.Proveedor
Proveedor 402,894059316,"Carrera 39 # 79-38, Bogotá",314208601,com.ShopMaster.Model.Proveedor
Proveedor 403,899838714,"Carrera 7 # 4-43, Medellín",309617037,com.ShopMaster.Model.Proveedor
Proveedor 404,894868694,"Carrera 50 # 73-46, Cartagena",311764915,com.ShopMaster.Model.Proveedor
Proveedor 405,897596598,"Carrera 55 # 7-65, Medellín",318435418,com.ShopMaster.Model.Proveedor
Proveedor 406,898157216,"Carrera 98 # 5-81, Bogotá",313872247,com.ShopMaster.Model.Proveedor
Proveedor 407,895575113,"Carrera 96 # 37-94, Cali",306316135,com.ShopMaster.Model.Proveedor
Proveedor 408,896205775,"Carrera 10 # 99-80, Bogotá",316215969,com.ShopMaster.Model.Proveedor
Proveedor 409,895250865,"Carrera 61 # 29-61, Bogotá",315610615,com.ShopMaster.Model.Proveedor
Proveedor 410,893118051,"Carrera 25 # 58-99, Medellín",305099251,com.ShopMaster.Model.Proveedor
Proveedor 411,897663888,"Carrera 83 # 76-11, Cali",318015902,com.ShopMaster.Model.Proveedor
Proveedor 412,898117764,"Carrera 47 # 71-62, Cali",308563972,com.ShopMaster.Model.Proveedor
Proveedor 413,896004078,"Carrera 43 # 18-44, Bogotá",318668887,com.ShopMaster.Model.Proveedor
Proveedor 414,898334973,"Carrera 29 # 87-5, Barranquilla",317810669,com.ShopMaster.Model.Proveedor
Proveedor 415,896816684,"Carrera 61 # 18-74, Bogotá",307894797,com.ShopMaster.Model.Proveedor
Proveedor 416,897353805,"Carrera 98 # 29-50, Medellín",301091457,com.ShopMaster.Model.Proveedor
Proveedor 417,894023136,"Carrera 71 # 13-20, Cali",309650871,com.ShopMaster.Model.Proveedor
Proveedor 418,897595762,"Carrera 55 # 70-83, Medellín",303626395,com.ShopMaster.Model.Proveedor
Proveedor 419,895481638,"Carrera 50 # 89-95, Cali",305052272,com.ShopMaster.Model.Proveedor
Proveedor 420,899228481,"Carrera 46 # 100-80, Bogotá",319009785,com.ShopMaster.Model.Proveedor
Proveedor 421,891920054,"Carrera 26 # 98-49, Medellín",304107849,com.ShopMaster.Model.Proveedor
Proveedor 422,897049410,"Carrera 93 # 16-5, Medellín",306045530,com.ShopMaster.Model.Proveedor
Proveedor 423,899186877,"Carrera 2 # 86-71, Cali",315532673,com.ShopMaster.Model.Proveedor
Proveedor 424,898764282,"Carrera 84 # 10-17, Medellín",316863892,com.ShopMaster.Model.Proveedor
Proveedor 425,896722207,"Carrera 62 # 82-51, Cali",301390734,com.ShopMaster.Model.Proveedor
Proveedor 426,896211614,"Carrera 82 # 19-92, Bogotá",317311880,com.ShopMaster.Model.Proveedor
Proveedor 427,894056198,"Carrera 63 # 34-19, Bogotá",307610614,com.ShopMaster.Model.Proveedor
Proveedor 428,898561717,"Carrera 36 # 59-72, Cali",312434946,com.ShopMaster.Model.Proveedor
Proveedor 429,892738535,"Carrera 26 # 71-23, Bogotá",307760931,com.ShopMaster.Model.Proveedor
Proveedor 430,899949441,"Carrera 28 # 78-86, Barranquilla",303961448,com.ShopMaster.Model.Proveedor
Proveedor 431,894739229,"Carrera 29 # 17-64, Cartagena",302395132,com.ShopMaster.Model.Proveedor
Proveedor 432,891510612,"Carrera 95 # 38-82, Cali",312340566,com.ShopMaster.Model.Proveedor
Proveedor 433,891412785,"Carrera 38 # 26-18, Cartagena",302518851,com.ShopMaster.Model.Proveedor
Proveedor 434,894370955,"Carrera 35 # 53-11, Cali",305321147,com.ShopMaster.Model.Proveedor
Proveedor 435,899481732,"Carrera 70 # 62-73, Barranquilla",307846290,com.ShopMaster.Model.Proveedor
Proveedor 436,899092977,"Carrera 76 # 37-50, Cartagena",303186930,com.ShopMaster.Model.Proveedor
Proveedor 437,891927862,"Carrera 52 # 33-31, Medellín",317192387,com.ShopMaster.Model.Proveedor
Proveedor 438,893715261,"Carrera 17 # 98-83, Medellín",309594961,com.ShopMaster.Model.Proveedor
Proveedor 439,893980779,"Carrera 51 # 66-93, Cali",305006692,com.ShopMaster.Model.Proveedor
Proveedor 440,896905736,"Carrera 14 # 99-41, Barranquilla",312056753,com.ShopMaster.Model.Proveedor
Proveedor 441,899750179,"Carrera 93 # 49-29, Barranquilla",319445238,com.ShopMaster.Model.Proveedor
Proveedor 442,899170906,"Carrera 30 # 46-91, Medellín",311334349,com.ShopMaster.Model.Proveedor
Proveedor 443,891727546,"Carrera 83 # 17-95, Cartagena",314790403,com.ShopMaster.Model.Proveedor
Proveedor 444,893816433,"Carrera 66 # 99-25, Cali",311948760,com.ShopMaster.Model.Proveedor
Proveedor 445,896484525,"Carrera 89 # 57-1, Cali",317581580,com.ShopMaster.Model.Proveedor
Proveedor 446,891717891,"Carrera 42 # 81-14, Medellín",302793249,com.ShopMaster.Model.Proveedor
Proveedor 447,892487368,"Carrera 84 # 38-45, Cali",305204941,com.ShopMaster.Model.Proveedor
Proveedor 448,896294494,"Carrera 29 # 98-21, Barranquilla",304899316,com.ShopMaster.Model.Proveedor
Proveedor 449,894658491,"Carrera 91 # 49-65, Medellín",314742558,com.ShopMaster.Model.Proveedor
Proveedor 450,898526891,"Carrera 6 # 95-53, Medellín",305662280,com.ShopMaster.Model.Proveedor
Proveedor 451,897023672,"Carrera 66 # 97-66, Medellín",316966964,com.ShopMaster.Model.Proveedor
Proveedor 452,895423812,"Carrera 56 # 18-58, Medellín",307003651,com.ShopMaster.Model.Proveedor
Proveedor 453,894610174,"Carrera 20 # 97-36, Cartagena",305345439,com.ShopMaster.Model.Proveedor
Proveedor 454,895550455,"Carrera 54 # 46-54, Barranquilla",308919529,com.ShopMaster.Model.Proveedor
Proveedor 455,896976467,"Carrera 27 # 23-19, Cali",315513741,com.ShopMaster.Model.Proveedor
Proveedor 456,891658638,"Carrera 92 # 91-24, Bogotá",303293135,com.ShopMaster.Model.Proveedor
Proveedor 457,893130768,"Carrera 61 # 74-2, Barranquilla",307179749,com.ShopMaster.Model.Proveedor
Proveedor 458,899560114,"Carrera 94 # 57-77, Cali",309191712,com.ShopMaster.Model.Proveedor
Proveedor 459,894456400,"Carrera 7 # 19-50, Barranquilla",312102344,com.ShopMaster.Model.Proveedor
Proveedor 460,899221720,"Carrera 69 # 85-1, Barranquilla",307419750,com.ShopMaster.Model.Proveedor
Proveedor 461,897707269,"Carrera 36 # 80-10, Cartagena",302776908,com.ShopMaster.Model.Proveedor
Proveedor 462,897960131,"Carrera 19 # 12-76, Cali",303840049,com.ShopMaster.Model.Proveedor
Proveedor 463,892568762,"Carrera 59 # 94-100, Bogotá",302801459,com.ShopMaster.Model.Proveedor
Proveedor 464,892578203,"Carrera 60 # 27-41, Barranquilla",307816539,com.ShopMaster.Model.Proveedor
Proveedor 465,892487049,"Carrera 8 # 50-72, Cartagena",307783200,com.ShopMaster.Model.Proveedor
Proveedor 466,894352685,"Carrera 93 # 75-34, Cartagena",313836826,com.ShopMaster.Model.Proveedor
Proveedor 467,897864641,"Carrera 16 # 62-94, Medellín",314014167,com.ShopMaster.Model.Proveedor
Proveedor 468,896411697,"Carrera 57 # 41-16, Cartagena",319981929,com.ShopMaster.Model.Proveedor
Proveedor 469,891310720,"Carrera 61 # 1-59, Medellín",309624128,com.ShopMaster.Model.Proveedor
Proveedor 470,891124012,"Carrera 78 # 4-22, Barranquilla",317275410,com.ShopMaster.Model.Proveedor
Proveedor 471,896735304,"Carrera 80 # 91-69, Medellín",313858382,com.ShopMaster.Model.Proveedor
